srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.7,55452,149.171.126.2,80,tcp,FIN,14.182663,19722,1087890,31,29,2,370,http,11094.67285,612822.5625,370,746,255,255,3889225298,3926300045,53,1458,1,524288,2513.732906,1735.420096,1424231777,1424231791,38.434574,19.036482,0.000595,0.000481,0.000114,0,0,1.0,0,-1,1,1,2,1,1,1,1,,0
59.166.0.0,17825,149.171.126.5,36912,tcp,FIN,0.035664,3598,47288,31,29,7,24,-,793853.75,10436519.0,60,62,255,255,3510122613,3510412752,60,763,0,0,34.787713,33.927949,1424243093,1424243093,0.609086,0.5852,0.000666,0.000543,0.000123,0,0,0.0,0,-1,3,5,2,1,1,1,1,,0
175.45.176.0,4826,149.171.126.18,80,tcp,FIN,0.270385,852,3044,62,252,2,2,http,22693.56641,78820.9375,10,8,255,255,152860809,2446453437,85,381,1,1099,1528.621836,56.646828,1424229806,1424229806,30.042778,34.459145,0.057776,0.008144,0.049632,0,1,1.0,0,-1,1,1,1,1,1,1,1,,1
59.166.0.6,3258,149.171.126.7,6881,tcp,FIN,0.142569,1540,1644,31,29,4,4,-,81027.42969,87143.76563,16,18,255,255,3798730620,3836902749,96,91,0,0,751.293715,26.705822,1424254827,1424254827,9.482,8.356941,0.000612,0.000492,0.00012,0,0,0.0,0,-1,6,4,6,7,4,1,5,,0
59.166.0.3,4777,149.171.126.0,25,tcp,FIN,0.595051,37300,3380,31,29,18,8,smtp,491830.125,44365.94531,52,42,255,255,964136078,3185968416,717,80,0,0,873.463698,27.526701,1424261390,1424261390,11.660883,14.502073,0.000578,0.000461,0.000117,0,0,0.0,0,-1,1,2,4,2,1,1,1,,0
175.45.176.3,44085,149.171.126.15,80,tcp,FIN,1.887219,872,2084,62,252,2,2,http,3327.647705,7952.442383,10,10,255,255,2908245841,1569486857,87,208,1,575,16642.95968,383.256687,1424260045,1424260047,209.691,193.772781,0.122486,0.089539,0.032947,0,1,1.0,0,-1,1,1,1,2,1,1,1,,1
149.171.126.14,1043,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253724,1424253724,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,22,22,22,22,22,22,22,,0
59.166.0.5,49185,149.171.126.7,21,tcp,FIN,0.020488,2934,3742,31,29,11,15,ftp,1123779.75,1434205.375,52,54,255,255,3259237861,1114896460,56,69,0,0,27.177735,0.626041,1424235061,1424235061,0.411857,0.376377,0.000684,0.000535,0.000149,0,0,0.0,1,1,1,1,8,6,1,1,5,,0
175.45.176.0,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251702,1424251702,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,1,1,1,1,1,1,1,,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244827,1424244827,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,22,22,22,23,22,22,22,,1
59.166.0.7,19930,149.171.126.3,22,tcp,FIN,0.018366,12648,13098,31,29,35,33,ssh,5465752.0,5658717.5,126,122,255,255,3891839203,3892096037,100,107,0,0,10.189696,0.0,1421968202,1421968202,0.148113,0.148975,0.000661,0.000504,0.000157,0,0,0.0,0,0,1,1,3,4,1,1,1,,0
59.166.0.5,53919,149.171.126.9,53,udp,CON,0.001009,146,178,31,29,0,0,dns,578790.875,705649.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424239307,1424239307,0.009,0.006,0.0,0.0,0.0,0,0,0.0,0,-1,3,2,1,4,3,1,1,,0
59.166.0.3,6846,149.171.126.0,53,udp,CON,0.001129,130,162,31,29,0,0,-,460584.5938,573959.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421932568,1421932568,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,7,2,2,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232493,1424232493,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,15,15,15,15,15,15,15,,0
59.166.0.7,5717,149.171.126.3,64203,tcp,FIN,0.011409,424,8824,31,29,1,4,ftp-data,260145.5156,5672013.5,8,12,255,255,2353828141,216376917,53,735,0,0,115.225779,61.517124,1421930700,1421930700,1.583571,0.996455,0.000568,0.000444,0.000124,0,0,0.0,0,0,1,1,3,1,1,1,1,,0
59.166.0.1,32772,149.171.126.7,80,tcp,FIN,1.096137,1684,10168,31,29,3,5,http,11414.63086,70093.42188,14,18,255,255,3915774477,1767233265,120,565,1,3924,9233.532054,8084.692685,1421952647,1421952648,84.290154,64.449941,0.000612,0.000484,0.000128,0,0,1.0,0,0,1,2,2,3,1,1,1,,0
59.166.0.6,37753,149.171.126.1,5190,tcp,FIN,0.039121,2048,2410,31,29,6,7,-,401421.25,474016.5313,24,26,255,255,1235333737,3381034347,85,93,0,0,202.683715,0.0,1424229915,1424229915,1.686435,1.598083,0.000893,0.000757,0.000136,0,0,0.0,0,-1,3,6,3,2,1,1,1,,0
59.166.0.4,47677,149.171.126.3,25,tcp,FIN,0.027807,37644,3276,31,29,18,8,smtp,10622074.0,919193.0625,52,40,255,255,3453812585,1309483118,724,82,0,0,33.311379,1.265681,1421963531,1421963531,0.538098,0.700308,0.000632,0.000491,0.000141,0,0,0.0,0,0,1,1,2,3,1,1,1,,0
59.166.0.9,23453,149.171.126.5,21372,tcp,FIN,0.022582,3390,41676,31,29,7,22,-,1179700.625,14509964.0,56,58,255,255,3688715707,3713174901,61,719,0,0,22.087384,21.964189,1424225645,1424225645,0.412019,0.394554,0.000596,0.000483,0.000113,0,0,0.0,0,-1,9,3,2,4,1,1,3,,0
59.166.0.2,38241,149.171.126.9,53,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238282,1424238282,0.009,0.009,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,5,1,1,1,4,,0
59.166.0.9,36769,149.171.126.0,21,tcp,FIN,0.86871,2934,3742,31,29,11,15,ftp,26503.66602,33824.86719,52,54,255,255,2847489426,2844332507,56,69,0,0,1420.666812,52.88932,1421966701,1421966702,17.027235,16.38083,0.000655,0.000522,0.000133,0,0,0.0,1,1,1,2,5,3,1,1,2,,0
59.166.0.6,17481,149.171.126.5,143,tcp,FIN,6.684839,7818,15828,31,29,30,32,-,9279.505859,18792.375,122,126,255,255,2523479621,2554537292,64,126,0,0,4181.095089,4132.216681,1424229598,1424229605,55.243495,53.905661,0.000693,0.000534,0.000159,0,0,0.0,0,-1,5,3,1,2,1,1,1,,0
59.166.0.0,31123,149.171.126.8,53,udp,CON,0.00101,130,162,31,29,0,0,dns,514851.4688,641584.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230956,1424230956,0.009,0.002,0.0,0.0,0.0,0,0,0.0,0,-1,2,4,6,2,1,1,3,,0
59.166.0.4,61635,149.171.126.1,59428,tcp,FIN,0.12895,4118,60840,31,29,7,28,-,251880.5781,3720573.75,70,70,255,255,1246910042,3453375034,59,869,0,0,99.517691,2.520179,1424260356,1424260356,1.863507,1.861725,0.000601,0.000488,0.000113,0,0,0.0,0,-1,5,2,1,2,1,1,1,,0
59.166.0.7,30051,149.171.126.2,57799,tcp,FIN,0.119413,4238,60964,31,29,7,30,-,280036.5,4029109.0,72,74,255,255,1325002590,3505758213,59,824,0,0,89.068737,87.547897,1424256655,1424256655,1.677535,1.627452,0.000751,0.000606,0.000145,0,0,0.0,0,-1,6,9,3,5,1,1,1,,0
59.166.0.8,33428,149.171.126.7,80,tcp,FIN,1.004695,1580,10168,31,29,3,5,http,11537.8291,76472.95313,12,18,255,255,3609656381,3610677888,132,565,1,3924,9528.623539,7674.643242,1424239708,1424239709,91.303545,59.069351,0.000634,0.000512,0.000122,0,0,1.0,0,-1,2,2,1,4,1,1,1,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233726,1424233726,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,33,33,18,20,18,18,33,,1
59.166.0.3,40298,149.171.126.4,11407,tcp,FIN,0.789571,4208,3080,31,29,7,7,-,41116.0,30173.34766,28,30,255,255,3100388323,1010122293,150,103,0,0,1677.156209,43.375082,1421928307,1421928308,29.231408,27.205793,0.00079,0.000599,0.000191,0,0,0.0,0,0,8,6,2,1,1,1,1,,0
59.166.0.5,46392,149.171.126.4,53,udp,CON,0.001454,146,178,31,29,0,0,dns,401650.625,489683.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945128,1421945128,0.004,0.004,0.0,0.0,0.0,0,0,0.0,0,0,3,3,10,8,3,3,3,,0
59.166.0.0,18782,149.171.126.0,33157,tcp,FIN,0.708945,8712,208,31,29,1,0,-,88480.77344,1760.362305,10,4,255,255,3914122291,1390155070,871,52,0,0,220.702906,331.557406,1421949924,1421949924,78.771664,234.449,0.0,0.0,0.0,0,0,0.0,0,0,6,4,2,8,2,1,1,,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424244653,1424244653,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,39,39,26,26,26,16,39,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230667,1424230667,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,29,29,20,20,20,13,29,,0
175.45.176.1,10944,149.171.126.17,179,tcp,FIN,0.445662,660,268,254,252,2,1,-,10662.78906,4020.984619,10,6,255,255,3770649556,3553405682,66,45,0,0,1946.078753,98.311203,1421928190,1421928190,38.393222,76.880203,0.09774,0.06125,0.03649,0,1,0.0,0,0,9,8,3,3,3,1,3,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,1e-05,264,0,60,0,0,0,dns,105600000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424237588,1424237588,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,24,24,20,20,20,17,24,,0
59.166.0.4,35190,149.171.126.2,6881,tcp,FIN,0.018974,1540,1644,31,29,4,4,-,608833.125,654790.75,16,18,255,255,2007576587,2011594216,96,91,0,0,75.876528,2.341951,1421935439,1421935439,1.243467,1.089059,0.000576,0.000456,0.00012,0,0,0.0,0,0,10,12,8,8,6,1,6,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260107,1424260107,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,31,31,13,12,12,7,32,,1
59.166.0.0,44322,149.171.126.2,40725,tcp,FIN,0.047423,320,1918,31,29,1,2,ftp-data,45041.43359,283238.0938,6,8,255,255,3342769080,1401312034,53,240,0,0,657.609436,16.119251,1424251333,1424251333,9.4206,6.708143,0.000588,0.000463,0.000125,0,0,0.0,0,-1,10,3,6,5,1,1,5,,0
59.166.0.2,57520,149.171.126.6,24966,tcp,FIN,0.021961,3390,42634,31,29,7,22,-,1213059.5,15263057.0,56,58,255,255,379477764,2525160497,61,735,0,0,21.413449,20.756027,1421948439,1421948439,0.393491,0.374509,0.000766,0.000604,0.000162,0,0,0.0,0,0,5,9,4,5,1,1,2,,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231778,1424231778,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,23,23,23,23,23,23,23,,0
59.166.0.9,63056,149.171.126.2,19844,tcp,FIN,0.014639,2542,23278,31,29,7,14,-,1354737.25,12418334.0,40,42,255,255,4116397708,4116692033,64,554,0,0,23.273241,21.473153,1424237178,1424237178,0.366564,0.351,0.000758,0.000591,0.000167,0,0,0.0,0,-1,7,2,1,5,1,1,2,,0
59.166.0.5,26871,149.171.126.0,55359,tcp,FIN,0.007034,4040,2456,31,29,7,7,-,4340062.5,2638612.5,18,18,255,255,731833250,736634063,224,136,0,0,25.465175,0.341113,1424227505,1424227505,0.394941,0.250529,0.002936,0.002772,0.000164,0,0,0.0,0,-1,10,5,6,9,1,1,4,,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424239355,1424239355,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,13,13,13,13,13,13,13,,0
59.166.0.5,28704,149.171.126.9,31175,tcp,FIN,0.068968,2854,31354,31,29,7,17,-,323860.3438,3561188.0,46,48,255,255,3405636815,1256357268,62,653,0,0,85.714649,82.625145,1424260170,1424260170,1.525733,1.455234,0.000687,0.000564,0.000123,0,0,0.0,0,-1,2,2,1,3,1,1,1,,0
59.166.0.8,54090,149.171.126.2,25,tcp,FIN,1.233893,37178,3276,31,29,18,8,smtp,236415.9531,20714.92383,52,40,255,255,3930749027,3961711371,715,82,0,0,1831.106443,65.259352,1421957937,1421957938,24.186746,31.62523,0.000638,0.000505,0.000133,0,0,0.0,0,0,1,1,5,2,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424255127,1424255127,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,29,29,19,19,19,19,29,,0
59.166.0.1,63925,149.171.126.0,36035,tcp,FIN,0.379435,4464,3080,31,29,7,7,-,90766.53125,62788.09375,28,30,255,255,1410613347,1448297905,159,103,0,0,747.538622,18.81617,1424253505,1424253506,14.04137,13.531036,0.000703,0.000561,0.000142,0,0,0.0,0,-1,5,1,1,6,1,1,1,,0
59.166.0.0,30394,149.171.126.2,56746,tcp,FIN,0.007261,4256,2456,31,29,7,7,-,4429142.0,2556121.75,18,18,255,255,3986452808,1844652166,236,136,0,0,20.968109,0.51434,1421953166,1421953166,0.408294,0.396529,0.000688,0.000517,0.000171,0,0,0.0,0,0,4,6,4,4,1,1,3,,0
59.166.0.6,9922,149.171.126.3,45790,tcp,FIN,0.016744,2542,21294,31,29,7,14,-,1184424.25,9931677.0,40,42,255,255,2202476734,2211149577,64,507,0,0,26.51579,25.743449,1424245618,1424245618,0.421308,0.406275,0.000628,0.000489,0.000139,0,0,0.0,0,-1,4,7,5,8,1,1,3,,0
59.166.0.2,9105,149.171.126.1,43358,tcp,FIN,0.012951,2542,23266,31,29,7,14,-,1531310.375,14030114.0,40,42,255,255,3086947870,937672867,64,554,0,0,18.622344,16.485555,1421962206,1421962206,0.322359,0.300463,0.000775,0.000621,0.000154,0,0,0.0,0,0,15,4,4,2,1,1,1,,0
175.45.176.0,1043,149.171.126.12,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424223804,1424223804,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,15,15,7,7,7,3,15,,1
175.45.176.3,1043,149.171.126.15,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424248118,1424248118,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,38,38,22,22,22,22,38,,1
59.166.0.2,45445,149.171.126.4,53,udp,CON,0.000955,146,178,31,29,0,0,dns,611518.3125,745549.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255178,1424255178,0.009,0.005,0.0,0.0,0.0,0,0,0.0,0,-1,2,3,3,1,1,1,3,,0
59.166.0.8,44084,149.171.126.2,44001,tcp,FIN,0.018311,2854,30622,31,29,7,17,-,1219813.25,13100323.0,46,48,255,255,1451072009,3612359929,62,638,0,0,0.0,24.625737,1421935656,1421935656,0.397689,0.378362,0.000659,0.000524,0.000135,0,0,0.0,0,0,4,9,3,2,1,1,1,,0
59.166.0.6,17881,149.171.126.1,143,tcp,FIN,0.776977,7818,14990,31,29,30,32,-,79837.625,153126.7969,122,126,255,255,2825404348,2826403082,64,119,0,0,432.100816,428.026021,1424248078,1424248079,6.41848,6.211888,0.000625,0.000488,0.000137,0,0,0.0,0,-1,1,1,1,1,1,1,2,,0
59.166.0.2,65531,149.171.126.6,63706,tcp,FIN,0.245355,424,6216,31,29,1,3,ftp-data,12096.75781,177343.0313,8,8,255,255,1051381373,1164794515,53,777,0,0,2404.647471,2401.079221,1421948856,1421948856,35.050713,34.910573,0.000655,0.000521,0.000134,0,0,0.0,0,0,3,4,4,6,1,1,4,,0
59.166.0.8,7378,149.171.126.3,80,tcp,FIN,1.053217,1684,10168,31,29,3,5,http,11879.79199,72949.82813,14,18,255,255,3457783442,1313314332,120,565,1,3924,8977.943062,7859.848423,1424230366,1424230367,80.990228,61.895294,0.001107,0.000994,0.000113,0,0,4.0,0,-1,2,3,5,2,2,2,2,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424225292,1424225292,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,16,16,8,8,8,8,16,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259037,1424259037,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,34,34,20,20,20,12,34,,1
175.45.176.1,50397,149.171.126.16,80,tcp,FIN,0.557557,770,8610,62,252,2,4,http,9943.37793,113251.2031,10,12,255,255,1792398897,3950986232,77,718,1,3824,3182.403131,3160.286041,1424230913,1424230914,61.950778,39.155999,0.136531,0.069026,0.067505,0,1,1.0,0,-1,1,1,1,2,1,1,1,,1
59.166.0.9,9425,149.171.126.6,42343,udp,CON,0.001826,536,304,31,29,0,0,-,1761226.625,998904.6875,4,4,0,0,0,0,134,76,0,0,0.64936,0.327396,1421964058,1421964058,0.463667,0.237,0.0,0.0,0.0,0,0,0.0,0,0,9,9,4,3,1,1,3,,0
59.166.0.7,27274,149.171.126.8,27532,tcp,FIN,0.068124,4222,63010,31,29,7,30,-,488990.625,7299512.5,72,74,255,255,1393417745,1393730129,59,851,0,0,62.47203,61.351989,1424224024,1424224024,0.952746,0.924562,0.000745,0.000621,0.000124,0,0,0.0,0,-1,3,5,4,2,1,1,2,,0
59.166.0.0,5874,149.171.126.6,5190,tcp,FIN,0.004558,1064,2260,31,29,4,4,-,1713032.125,3636683.0,12,12,255,255,59050431,59401777,89,188,0,0,19.12659,0.416448,1421947798,1421947798,0.380182,0.349,0.000873,0.000708,0.000165,0,0,0.0,0,0,8,4,1,2,1,1,1,,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424246044,1424246044,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,34,34,7,7,7,7,34,,0
59.166.0.4,48973,149.171.126.6,21,tcp,FIN,0.848702,2934,3742,31,29,11,15,ftp,27128.48438,34622.28125,52,54,255,255,2533952780,2534953117,56,69,0,0,1588.920633,53.14877,1424237186,1424237187,16.635137,16.00317,0.000655,0.000531,0.000124,0,0,0.0,1,1,1,1,3,2,1,1,4,,0
59.166.0.4,61987,149.171.126.9,53,udp,CON,0.001074,146,178,31,29,0,0,dns,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424249520,1424249520,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,2,5,2,1,1,,0
59.166.0.9,24434,149.171.126.7,25,tcp,FIN,0.503686,37866,3380,31,29,19,8,smtp,590288.375,52413.60547,54,42,255,255,2316392587,2321617604,701,80,0,0,885.931411,30.035559,1424251399,1424251399,9.496528,12.5783,0.000678,0.00055,0.000128,0,0,0.0,0,-1,1,2,3,3,1,1,1,,0
59.166.0.6,44004,149.171.126.4,6881,tcp,FIN,0.128647,6354,239062,31,29,11,87,-,391334.4375,14791173.0,104,198,255,255,2024215210,4177421348,61,1207,0,0,67.749992,38.329264,1421953854,1421953854,1.245631,0.650553,0.000619,0.000485,0.000134,0,0,0.0,0,0,10,13,11,9,7,1,7,,0
10.40.85.1,0,10.40.85.30,0,arp,CON,0.0,84,138,0,0,0,0,-,8.588049,14.108937,3,3,0,0,0,0,28,46,0,0,0.999,1.019,1421934503,1421934555,26082.672,26082.676,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,1,1,1,1,,0
59.166.0.9,63038,149.171.126.8,5190,tcp,FIN,0.123096,2062,2424,31,29,6,7,-,128485.0859,151491.5156,24,26,255,255,1967076542,1967398644,86,93,0,0,419.586912,404.235875,1421962691,1421962691,5.336869,4.8982,0.00079,0.00063,0.00016,0,0,0.0,0,0,4,6,3,3,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237855,1424237855,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,35,35,20,21,20,20,35,,1
59.166.0.6,16256,149.171.126.5,22,tcp,FIN,5.871814,24240,29348,31,29,54,67,ssh,32881.15234,39814.61328,228,234,255,255,3036689123,891590016,106,125,0,0,1930.129933,1904.820141,1424245995,1424246001,25.981479,25.306527,0.000705,0.000568,0.000137,0,0,0.0,0,-1,2,1,1,3,2,1,1,,0
175.45.176.0,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251686,1424251686,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,5,5,3,2,2,2,5,,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231583,1424231583,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,40,40,24,24,24,24,40,,0
59.166.0.6,43745,149.171.126.3,25,tcp,FIN,0.024591,37280,3380,31,29,18,8,smtp,11895083.0,1073563.5,52,42,255,255,600019112,601069529,717,80,0,0,28.427313,1.064395,1424232580,1424232580,0.505354,0.587415,0.000629,0.000504,0.000125,0,0,0.0,0,-1,1,1,2,4,1,1,1,,0
59.166.0.5,19045,149.171.126.7,53,udp,CON,0.001051,146,178,31,29,0,0,dns,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929597,1421929597,0.011,0.01,0.0,0.0,0.0,0,0,0.0,0,0,2,4,4,3,2,2,2,,0
59.166.0.8,42872,149.171.126.3,5190,tcp,FIN,0.564341,1920,4312,31,29,6,6,-,25984.28906,58588.6875,22,24,255,255,2928709052,2929025578,87,180,0,0,1611.918804,1534.50547,1424244249,1424244249,26.854382,24.509826,0.00073,0.000607,0.000123,0,0,0.0,0,-1,2,2,3,2,1,1,2,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223617,1424223617,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,23,23,16,16,16,8,23,,0
59.166.0.1,61349,149.171.126.0,21,tcp,FIN,0.941277,2714,2968,31,29,9,12,ftp,22590.58594,24655.86523,48,44,255,255,1722899839,3871658406,57,67,0,0,0.0,60.522328,1421945360,1421945361,20.018319,21.877209,0.00071,0.000553,0.000157,0,0,0.0,1,3,5,5,10,10,5,5,10,,0
59.166.0.3,2311,149.171.126.8,1234,tcp,FIN,0.072967,3390,44722,31,29,7,22,-,365096.5625,4818726.5,56,58,255,255,717913040,718218838,61,771,0,0,79.941964,78.959041,1424248536,1424248536,1.320982,1.2925,0.000712,0.000578,0.000134,0,0,0.0,0,-1,8,4,1,2,1,1,4,,0
59.166.0.9,13575,149.171.126.0,53,udp,CON,0.001073,146,178,31,29,0,0,dns,544268.375,663560.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421969244,1421969244,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0,0,1,2,4,3,1,1,1,,0
59.166.0.4,34229,149.171.126.8,13492,tcp,FIN,0.004954,4064,2456,31,29,7,7,-,6199435.0,3746467.5,18,18,255,255,4153685089,2011615628,226,136,0,0,13.443564,0.333281,1421936691,1421936691,0.272706,0.257647,0.000683,0.00057,0.000113,0,0,0.0,0,0,7,5,4,6,1,1,3,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237473,1424237473,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,43,43,19,20,19,19,43,,1
59.166.0.1,37643,149.171.126.8,12473,tcp,FIN,0.043846,3926,57202,31,29,7,27,-,705560.375,10283447.0,66,68,255,255,3505566178,3505887142,59,841,0,0,48.506841,47.066895,1421969018,1421969018,0.680094,0.645104,0.000772,0.000614,0.000158,0,0,0.0,0,0,5,6,1,4,1,1,1,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261072,1424261072,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,21,21,18,18,18,18,21,,0
59.166.0.3,59679,149.171.126.3,19833,tcp,FIN,0.023542,2974,33668,31,29,7,18,-,989890.4375,11212301.0,48,50,255,255,3945287408,3963021588,62,673,0,0,29.987661,28.17361,1424252432,1424252432,0.493872,0.480396,0.000603,0.00048,0.000123,0,0,0.0,0,-1,3,9,6,2,1,1,3,,0
59.166.0.6,24470,149.171.126.4,53,udp,CON,0.001068,146,178,31,29,0,0,dns,546816.5,666666.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424245672,1424245672,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,2,6,2,1,1,1,,0
59.166.0.4,61178,149.171.126.2,53,udp,CON,0.001294,146,178,31,29,0,0,dns,451313.7813,550231.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424254473,1424254473,0.009,0.003,0.0,0.0,0.0,0,0,0.0,0,-1,2,1,2,1,1,1,1,,0
59.166.0.2,21408,149.171.126.7,53,udp,CON,0.001071,130,162,31,29,0,0,dns,485527.5313,605042.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421939181,1421939181,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,6,7,3,5,3,1,2,,0
