srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.5,29957,149.171.126.9,111,udp,CON,0.004922,568,320,31,29,0,0,-,692401.4375,390085.3125,4,4,0,0,0,0,142,80,0,0,1.800531,1.552337,1421953964,1421953964,1.276667,1.102667,0.0,0.0,0.0,0,0,0.0,0,0,11,13,12,4,1,1,3,0,0
59.166.0.9,18020,149.171.126.4,16399,tcp,FIN,0.027918,3926,57202,31,29,7,27,-,1108102.25,16150441.0,66,68,255,255,1091877647,1092191761,59,841,0,0,22.591555,22.539426,1424261444,1424261444,0.431438,0.413652,0.000744,0.000609,0.000135,0,0,0.0,0,-1,8,2,1,2,1,1,2,0,0
59.166.0.0,6941,149.171.126.6,53,udp,CON,0.001112,146,178,31,29,0,0,dns,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421958627,1421958627,0.01,0.007,0.0,0.0,0.0,0,0,0.0,0,0,4,4,3,5,2,2,2,0,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421933201,1421933201,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,0,3,3,3,3,3,3,3,0,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237757,1424237757,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,35,35,21,21,20,20,35,4,1
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254684,1424254684,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,36,36,21,21,21,21,36,0,0
59.166.0.6,46934,149.171.126.7,53,udp,CON,0.001129,130,162,31,29,0,0,dns,460584.5938,573959.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421940749,1421940749,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,3,5,1,1,1,1,0,0
59.166.0.4,21333,149.171.126.9,6881,tcp,FIN,5.784061,25368,1094788,31,29,38,390,-,35009.3125,1512450.125,452,858,255,255,1889259014,1895024303,56,1276,0,0,5013.20737,3636.471641,1421958242,1421958247,12.824255,6.74863,0.000602,0.000482,0.00012,0,0,0.0,0,0,16,5,2,4,2,1,2,0,0
59.166.0.5,52593,149.171.126.0,21,tcp,FIN,0.85116,2934,3742,31,29,11,15,ftp,27050.14453,34522.30078,52,54,255,255,694811397,2841218071,56,69,0,0,1604.523386,53.26557,1421968759,1421968760,16.680999,16.048849,0.000726,0.000567,0.000159,0,0,0.0,1,1,2,1,6,4,1,1,3,0,0
59.166.0.9,38152,149.171.126.3,53,udp,CON,0.001035,130,162,31,29,0,0,dns,502415.4688,626087.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421943746,1421943746,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0,0,1,5,4,1,1,1,1,0,0
59.166.0.7,17547,149.171.126.4,53,udp,CON,0.00133,132,164,31,29,0,0,dns,396992.4688,493233.0938,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424250914,1424250914,0.001,0.001,0.0,0.0,0.0,0,0,0.0,0,-1,2,1,4,7,1,1,4,0,0
59.166.0.9,32109,149.171.126.9,80,tcp,FIN,14.048806,19618,1087890,31,29,2,370,http,11141.16016,618661.5625,368,746,255,255,820836146,3215164083,53,1458,1,524288,2484.777945,1704.074627,1421943265,1421943279,38.279239,18.856695,0.000703,0.000564,0.000139,0,0,1.0,0,0,2,1,1,1,1,1,1,0,0
59.166.0.7,51026,149.171.126.9,29262,tcp,FIN,0.134936,4550,71158,31,29,7,33,-,266318.8438,4166063.75,78,80,255,255,3247535347,1133643491,58,889,0,0,0.0,93.320243,1421964346,1421964347,1.748065,1.700823,0.000723,0.000567,0.000156,0,0,0.0,0,0,8,2,1,5,1,1,1,0,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254636,1424254636,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,27,27,11,11,11,11,28,4,1
59.166.0.9,19479,149.171.126.1,80,tcp,FIN,0.00377,1036,824,31,29,2,2,http,1924668.375,1574535.75,8,10,255,255,119359053,120347844,130,82,1,83,31.613926,0.655001,1424240643,1424240643,0.490286,0.365111,0.000602,0.000479,0.000123,0,0,1.0,0,-1,1,1,2,4,1,1,1,0,0
175.45.176.0,34892,149.171.126.18,143,tcp,FIN,1.195048,1610,134636,62,252,6,56,-,10443.0957,893527.3125,32,116,255,255,2198371863,317741260,50,1161,0,0,1837.984758,958.21973,1424250154,1424250155,38.549934,10.319287,0.054479,0.007661,0.046818,0,1,0.0,0,-1,1,1,1,1,1,1,1,1,1
59.166.0.9,63239,149.171.126.7,53,udp,CON,0.001011,130,162,31,29,0,0,dns,514342.2188,640949.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424253489,1424253489,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,2,4,4,1,1,2,0,0
59.166.0.9,4188,149.171.126.9,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424221746,1424221746,0.008,0.006,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,4,4,2,1,3,0,0
59.166.0.3,37311,149.171.126.0,26360,udp,CON,0.001916,536,304,31,29,0,0,-,1678496.875,951983.25,4,4,0,0,0,0,134,76,0,0,0.69273,0.328113,1421948484,1421948484,0.495333,0.238,0.0,0.0,0.0,0,0,0.0,0,0,26,15,10,12,1,1,9,0,0
59.166.0.9,20148,149.171.126.6,21092,tcp,FIN,0.014846,2750,26406,31,29,7,16,-,1448471.0,13919979.0,44,46,255,255,3612623608,3612931035,63,574,0,0,20.312223,19.257048,1424232521,1424232521,0.345952,0.324045,0.000743,0.000579,0.000164,0,0,0.0,0,-1,2,5,6,2,1,1,1,0,0
59.166.0.8,64977,149.171.126.8,53,udp,CON,0.001043,130,162,31,29,0,0,dns,498561.8438,621284.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421937467,1421937467,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,4,1,3,4,1,1,2,0,0
59.166.0.2,34376,149.171.126.5,5190,tcp,FIN,0.005149,1064,2260,31,29,4,4,-,1516411.0,3219266.0,12,12,255,255,2488542315,343471515,89,188,0,0,24.930732,0.598544,1421972226,1421972226,0.435364,0.415091,0.00073,0.000573,0.000157,0,0,0.0,0,0,5,3,1,4,2,1,1,0,0
59.166.0.2,59216,149.171.126.7,111,udp,CON,0.004571,568,312,31,29,0,0,-,745569.875,409538.375,4,4,0,0,0,0,142,78,0,0,1.74302,1.44674,1421940382,1421940382,1.239,1.03,0.0,0.0,0.0,0,0,0.0,0,0,3,8,4,3,1,1,3,0,0
59.166.0.3,62069,149.171.126.7,64442,tcp,FIN,0.021993,3390,42312,31,29,7,22,-,1211294.5,15125904.0,56,58,255,255,4197208524,2047975353,61,730,0,0,21.177675,20.564718,1421971567,1421971567,0.3928,0.374439,0.000802,0.000639,0.000163,0,0,0.0,0,0,6,2,1,2,1,1,1,0,0
175.45.176.0,0,149.171.126.13,0,idpr-cmtp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223186,1424223186,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,4,4,1,1,1,1,4,1,1
59.166.0.4,63989,149.171.126.7,15927,tcp,FIN,0.00944,2334,16632,31,29,7,12,-,1923728.75,13724576.0,36,38,255,255,2269855742,137473711,65,438,0,0,16.026027,13.800044,1421964305,1421964305,0.2598,0.24,0.0007,0.000556,0.000144,0,0,0.0,0,0,6,4,4,5,1,1,1,0,0
59.166.0.6,16474,149.171.126.6,21,tcp,FIN,1.512592,2934,3742,31,29,11,15,ftp,15221.55371,19426.25781,52,54,255,255,3448388160,1386782885,56,69,0,0,2012.723989,70.877414,1424245273,1424245275,30.24572,28.53032,0.000595,0.000482,0.000113,0,0,0.0,1,1,2,1,2,3,1,1,4,0,0
59.166.0.5,54030,149.171.126.9,111,udp,CON,0.004892,568,304,31,29,0,0,-,696647.5625,372853.625,4,4,0,0,0,0,142,76,0,0,1.818444,1.529472,1421934840,1421934840,1.293333,1.09,0.0,0.0,0.0,0,0,0.0,0,0,7,5,5,3,1,1,3,0,0
59.166.0.6,45170,149.171.126.7,5190,tcp,FIN,0.006386,2062,2424,31,29,6,7,-,2476667.75,2920137.75,24,26,255,255,87265516,2232958944,86,93,0,0,16.629854,13.225208,1424259885,1424259885,0.274591,0.219917,0.001256,0.001099,0.000157,0,0,0.0,0,-1,5,2,1,3,1,1,1,0,0
59.166.0.2,1578,149.171.126.7,53,udp,CON,0.00105,130,162,31,29,0,0,dns,495238.125,617142.875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424222287,1424222287,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,2,1,8,2,1,1,0,0
59.166.0.1,25340,149.171.126.3,23228,tcp,FIN,0.0435,3822,56022,31,29,7,27,-,692046.0,10151541.0,64,68,255,255,2055593167,4228525886,60,824,0,0,39.48634,39.048981,1424238180,1424238180,0.685524,0.650379,0.000716,0.000571,0.000145,0,0,0.0,0,-1,6,4,2,2,1,1,1,0,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245865,1424245865,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,44,44,44,44,44,23,44,0,0
59.166.0.9,55148,149.171.126.1,25059,tcp,FIN,0.030514,3286,38430,31,29,7,20,-,845775.6875,9881628.0,54,52,255,255,2587223368,448255972,61,739,0,0,45.633185,1.144832,1421945848,1421945848,0.569623,0.587294,0.00068,0.000557,0.000123,0,0,0.0,0,0,6,11,2,2,1,1,1,0,0
59.166.0.9,51581,149.171.126.9,53,udp,CON,0.001069,130,162,31,29,0,0,dns,486435.9375,606174.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421931258,1421931258,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0,0,5,3,2,2,1,1,1,0,0
59.166.0.2,38497,149.171.126.3,21,tcp,FIN,2.009586,2934,3742,31,29,11,15,ftp,11457.08594,14621.91602,52,54,255,255,2505974786,2554404850,56,69,0,0,2992.248544,95.701961,1421945397,1421945399,39.397394,37.905754,0.000727,0.000577,0.00015,0,0,0.0,1,3,7,7,12,12,7,7,12,0,0
59.166.0.6,10614,149.171.126.3,5190,tcp,FIN,0.005787,1958,2308,31,29,6,6,-,2583722.0,3057888.25,22,24,255,255,1988632003,1988960939,89,96,0,0,15.691102,13.506445,1421940049,1421940049,0.257857,0.225304,0.000716,0.000595,0.000121,0,0,0.0,0,0,3,6,1,1,1,1,1,0,0
59.166.0.8,17912,149.171.126.8,80,tcp,FIN,0.004076,1044,824,31,29,2,2,http,1793915.625,1456329.75,8,10,255,255,1694941018,3845614950,131,82,1,83,33.47392,0.696402,1421958392,1421958392,0.531286,0.390333,0.000714,0.000558,0.000156,0,0,1.0,0,0,1,2,4,10,1,1,1,0,0
59.166.0.8,46452,149.171.126.6,6881,tcp,FIN,6.135233,24640,1094788,31,29,38,390,-,32056.1582,1425879.625,438,858,255,255,2189362260,2189603570,56,1276,0,0,5787.000297,4127.822493,1424228696,1424228702,14.038709,7.158425,0.000575,0.000461,0.000114,0,0,0.0,0,-1,8,13,4,4,2,1,5,0,0
59.166.0.7,32690,149.171.126.9,21,tcp,FIN,0.842035,2934,3738,31,29,11,15,ftp,27343.28125,34858.41016,52,54,255,255,3051354436,906920491,56,69,0,0,1415.04156,52.72741,1424232788,1424232789,16.503255,15.877188,0.000678,0.000541,0.000137,0,0,0.0,1,1,1,1,7,4,1,1,4,0,0
59.166.0.3,45664,149.171.126.9,21,tcp,FIN,2.361777,2934,3742,31,29,11,15,ftp,9748.591797,12441.47949,52,54,255,255,1099339741,1282132929,56,69,0,0,2938.96689,93.980539,1421964826,1421964829,46.30255,44.551812,0.000673,0.000524,0.000149,0,0,0.0,1,1,2,1,5,4,1,1,1,0,0
59.166.0.8,23184,149.171.126.3,34947,tcp,FIN,0.019897,2974,30506,31,29,7,18,-,1171231.75,12020304.0,48,50,255,255,51465677,2201348552,62,610,0,0,25.638015,25.3168,1421927533,1421927533,0.416489,0.393469,0.000775,0.000606,0.000169,0,0,0.0,0,0,7,3,2,4,1,1,1,0,0
59.166.0.5,15149,149.171.126.3,53,udp,CON,0.001111,146,178,31,29,0,0,dns,525652.5625,640864.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424222725,1424222725,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,1,2,3,1,1,1,0,0
59.166.0.7,32013,149.171.126.4,9482,tcp,FIN,0.225428,424,8824,31,29,1,4,ftp-data,13166.06641,287062.8438,8,12,255,255,3379197873,1459416627,53,735,0,0,2097.267931,1646.00839,1424229210,1424229210,32.155144,20.442363,0.000682,0.000558,0.000124,0,0,0.0,0,-1,6,3,5,3,1,1,5,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239265,1424239265,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,29,29,24,24,24,24,29,4,1
59.166.0.1,28558,149.171.126.4,57044,tcp,FIN,0.049977,4238,63516,31,29,7,30,-,669107.75,10029894.0,72,74,255,255,3725746776,1580644546,59,858,0,0,43.178536,42.660354,1421929482,1421929482,0.699324,0.677274,0.000659,0.000526,0.000133,0,0,0.0,0,0,8,4,1,4,1,1,1,0,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252147,1424252147,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,31,31,18,19,18,18,31,4,1
59.166.0.8,13048,149.171.126.5,25,tcp,FIN,0.034294,37644,3380,31,29,18,8,smtp,8612818.0,769813.9375,52,42,255,255,3778882814,3775962354,724,80,0,0,37.746566,1.599911,1421963177,1421963177,0.665,0.821878,0.000724,0.000593,0.000131,0,0,0.0,0,0,1,1,4,3,1,1,1,0,0
59.166.0.7,4595,149.171.126.6,5190,tcp,FIN,0.005181,1064,2260,31,29,4,4,-,1507045.0,3199382.25,12,12,255,255,2315453719,170362869,89,188,0,0,24.701174,0.580423,1424257215,1424257215,0.436182,0.421818,0.000656,0.000532,0.000124,0,0,0.0,0,-1,10,7,3,3,1,1,4,0,0
59.166.0.7,51658,149.171.126.2,60306,tcp,FIN,0.033045,2542,21006,31,29,7,14,-,600151.3125,4964381.5,40,42,255,255,699197944,2844928323,64,500,0,0,60.831861,58.631342,1421933604,1421933604,0.838769,0.790195,0.000821,0.000636,0.000185,0,0,0.0,0,0,9,7,2,4,1,1,1,0,0
59.166.0.1,38390,149.171.126.4,25,tcp,FIN,0.404769,37218,3380,31,29,18,8,smtp,721458.375,65222.38672,52,42,255,255,3129221958,3130274975,716,80,0,0,706.175421,23.6175,1424239983,1424239983,7.928941,9.861269,0.000578,0.000455,0.000123,0,0,0.0,0,-1,1,1,2,6,1,1,2,0,0
175.45.176.0,0,149.171.126.17,0,snp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251641,1424251641,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,4,4,3,3,3,3,4,1,1
149.171.126.18,1043,175.45.176.3,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230547,1424230547,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,38,38,38,38,38,15,38,0,0
59.166.0.7,14087,149.171.126.7,22,tcp,FIN,7.060026,48464,85658,31,29,144,199,ssh,54828.125,96920.89063,618,684,255,255,91826843,2237490158,78,125,0,0,1002.569003,952.864333,1424246109,1424246116,11.497896,10.366276,0.000724,0.000583,0.000141,0,0,0.0,0,-1,1,1,1,2,1,1,1,0,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260385,1424260385,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,22,22,23,22,22,9,22,4,1
59.166.0.5,47580,149.171.126.1,53651,tcp,FIN,0.021847,3614,45422,31,29,7,24,-,1301414.375,16364718.0,60,62,255,255,1237516245,1255824324,60,733,0,0,19.375924,19.347732,1421966616,1421966616,0.36483,0.348705,0.000726,0.000572,0.000154,0,0,0.0,0,0,6,11,2,3,1,1,1,0,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230515,1424230515,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,51,51,51,51,51,35,51,0,0
59.166.0.1,46494,149.171.126.5,111,udp,CON,0.005713,568,312,31,29,0,0,-,596534.25,327673.7188,4,4,0,0,0,0,142,78,0,0,2.184254,1.541728,1421931028,1421931028,1.553,1.098667,0.0,0.0,0.0,0,0,0.0,0,0,5,4,3,4,1,1,2,0,0
59.166.0.1,49993,149.171.126.5,80,tcp,FIN,1.149152,1684,10168,31,29,3,5,http,10888.02832,66859.73438,14,18,255,255,938379528,939263617,120,565,1,3924,8833.057147,7738.012746,1421951482,1421951484,88.370002,67.569706,0.000611,0.000463,0.000148,0,0,1.0,0,0,3,2,2,1,1,1,1,0,0
59.166.0.3,45573,149.171.126.1,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421952927,1421952927,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,4,2,4,7,2,1,4,0,0
59.166.0.2,64647,149.171.126.2,58842,tcp,FIN,0.223473,8928,320,31,29,4,1,ftp-data,296805.4375,9558.202148,14,6,255,255,2372881165,2679416778,638,53,0,0,1579.852323,67.406492,1424243693,1424243694,17.190231,44.532199,0.0007,0.00054,0.00016,0,0,0.0,0,-1,3,3,3,3,1,1,4,0,0
59.166.0.5,49807,149.171.126.1,53,udp,CON,0.001121,132,164,31,29,0,0,dns,471008.0,585191.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928146,1421928146,0.011,0.001,0.0,0.0,0.0,0,0,0.0,0,0,6,4,3,17,4,2,2,0,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252539,1424252539,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,42,42,19,19,19,19,42,0,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255158,1424255158,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,20,20,19,18,18,18,20,4,1
149.171.126.14,47439,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253494,1424253494,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,42,42,42,42,42,19,42,0,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252033,1424252033,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,25,25,7,7,7,7,25,4,1
59.166.0.2,11078,149.171.126.7,53,udp,CON,0.001316,130,162,31,29,0,0,dns,395136.7813,492401.2188,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421965574,1421965574,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0,0,3,2,1,3,2,1,1,0,0
59.166.0.0,43834,149.171.126.1,80,tcp,FIN,1.012793,1684,10168,31,29,3,5,http,12353.95606,75861.50781,14,18,255,255,534384949,535411529,120,565,1,3924,8766.775441,7676.076195,1424247763,1424247764,77.880618,59.543941,0.000679,0.000542,0.000137,0,0,1.0,0,-1,2,1,3,3,2,1,2,0,0
59.166.0.6,50584,149.171.126.4,53,udp,CON,0.001112,146,178,31,29,0,0,dns,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421971937,1421971937,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,2,1,5,1,1,1,0,0
59.166.0.7,26691,149.171.126.9,25,tcp,FIN,0.021603,37282,3380,31,29,18,8,smtp,13541083.0,1222052.5,52,42,255,255,2674942445,526408465,717,80,0,0,22.705163,0.906424,1424256185,1424256185,0.42532,0.513244,0.000681,0.000556,0.000125,0,0,0.0,0,-1,1,1,6,3,1,1,2,0,0
59.166.0.9,5768,149.171.126.2,53,udp,CON,0.001082,146,178,31,29,0,0,dns,539741.25,658040.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943978,1421943978,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,3,3,5,1,1,2,0,0
59.166.0.9,4000,149.171.126.2,47326,udp,CON,0.001784,536,304,31,29,0,0,-,1802690.625,1022421.563,4,4,0,0,0,0,134,76,0,0,0.628382,0.334464,1421930472,1421930472,0.448333,0.243,0.0,0.0,0.0,0,0,0.0,0,0,8,3,3,7,1,1,3,0,0
59.166.0.1,22896,149.171.126.2,21702,tcp,FIN,0.370289,4256,3080,31,29,7,7,-,88665.88281,64338.9375,28,30,255,255,2404307974,2424083549,152,103,0,0,709.761838,17.428713,1424246019,1424246020,13.703148,12.750725,0.000675,0.000515,0.00016,0,0,0.0,0,-1,3,4,4,3,1,1,1,0,0
59.166.0.1,52582,149.171.126.9,31093,tcp,FIN,0.013883,2646,25564,31,29,7,15,-,1488439.125,14396312.0,42,44,255,255,681114391,688611713,63,581,0,0,18.987797,17.918111,1421958100,1421958100,0.330854,0.309814,0.000714,0.000557,0.000157,0,0,0.0,0,0,2,6,4,2,1,1,2,0,0
59.166.0.2,7560,149.171.126.9,13073,tcp,FIN,0.047296,2974,33374,31,29,7,18,-,492726.6563,5532307.5,48,50,255,255,2373095748,2373406168,62,667,0,0,65.23969,62.11131,1421934548,1421934548,1.020696,0.952673,0.000763,0.000603,0.00016,0,0,0.0,0,0,2,7,3,2,1,1,2,0,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237430,1424237430,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,22,22,22,23,22,22,22,4,1
59.166.0.2,62194,149.171.126.6,80,tcp,FIN,1.005583,1580,10168,31,29,3,5,-,11527.64063,76405.42188,12,18,255,255,836655296,837720273,132,565,0,0,9530.556931,7674.24002,1421934141,1421934142,91.384547,59.120704,0.00066,0.000527,0.000133,0,0,0.0,0,0,11,3,2,6,1,1,2,0,0
59.166.0.5,5151,149.171.126.1,3120,tcp,FIN,0.050105,5174,87114,31,29,7,39,-,817004.25,13757988.0,90,92,255,255,2290257376,2305431888,57,947,0,0,0.0,28.987897,1421947977,1421947977,0.559112,0.544099,0.000729,0.000589,0.00014,0,0,0.0,0,0,6,5,2,1,1,1,1,0,0
59.166.0.6,52018,149.171.126.6,55067,tcp,FIN,0.019368,2974,31920,31,29,7,18,-,1203221.75,12921107.0,48,50,255,255,502262273,2647982049,62,638,0,0,24.357053,23.329899,1424239638,1424239638,0.412674,0.382959,0.000708,0.000593,0.000115,0,0,0.0,0,-1,8,2,2,3,1,1,1,0,0
59.166.0.3,24531,149.171.126.6,25,tcp,FIN,0.02694,37868,3276,31,29,19,8,smtp,11036971.0,948775.0625,54,40,255,255,3865172340,3866201606,701,82,0,0,26.836923,1.297724,1424256784,1424256784,0.483849,0.676974,0.00069,0.000534,0.000156,0,0,0.0,0,-1,2,1,2,5,2,1,1,0,0
59.166.0.5,48488,149.171.126.9,80,tcp,FIN,1.016789,1580,10168,31,29,3,5,http,11400.5957,75563.36719,12,18,255,255,1352829736,3499288699,132,565,1,3924,9549.443988,7689.906616,1421972157,1421972158,92.406273,59.78153,0.000624,0.000499,0.000125,0,0,1.0,0,0,3,5,2,2,1,1,1,0,0
59.166.0.9,21554,149.171.126.9,1266,tcp,FIN,0.08374,3302,40832,31,29,7,21,-,309625.0313,3831191.75,54,56,255,255,1616760378,1669971154,61,729,0,0,87.440765,85.86952,1421946204,1421946204,1.574283,1.512764,0.000667,0.000534,0.000133,0,0,0.0,0,0,10,7,9,7,1,1,2,0,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237583,1424237583,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,48,48,33,33,33,6,48,4,1
59.166.0.4,26639,149.171.126.3,3415,tcp,FIN,0.223358,8928,320,31,29,4,1,ftp-data,296958.25,9563.123047,14,6,255,255,3902661291,4052043874,638,53,0,0,1573.628751,67.156203,1421952336,1421952336,17.181385,44.551,0.000598,0.000475,0.000123,0,0,0.0,0,0,6,3,7,8,1,1,5,0,0
59.166.0.4,27955,149.171.126.1,55543,tcp,FIN,0.049898,2542,23516,31,29,7,14,-,397450.8125,3680628.5,40,42,255,255,1193666291,3364005120,64,560,0,0,74.610132,73.115978,1421958659,1421958659,1.270949,1.204659,0.000798,0.000505,0.000293,0,0,0.0,0,0,8,4,2,10,1,1,1,0,0
59.166.0.5,2713,149.171.126.2,53,udp,CON,0.001399,146,178,31,29,0,0,dns,417441.0313,508934.9688,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424239819,1424239819,0.008,0.003,0.0,0.0,0.0,0,0,0.0,0,-1,4,3,2,3,1,1,4,0,0
59.166.0.2,49281,149.171.126.9,143,tcp,FIN,0.031225,7806,16420,31,29,30,32,-,1983795.125,4173579.0,122,126,255,255,3880781340,3881823968,64,130,0,0,16.384904,14.202654,1424237042,1424237042,0.266284,0.247573,0.000655,0.000523,0.000132,0,0,0.0,0,-1,3,4,1,1,1,1,3,0,0
175.45.176.1,0,149.171.126.17,0,isis,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244404,1424244404,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,8,8,6,6,5,5,10,3,1
